case_id,activity,enable_time,start_time,end_time,resource
3,W_Completeren aanvraag,2012-01-07 09:30:14.086705+00:00,2012-01-07 09:30:14.086705+00:00,2012-01-07 09:31:38.322183+00:00,10138
4,W_Beoordelen fraude,2012-01-07 09:30:34.633208+00:00,2012-01-07 09:30:34.633209+00:00,2012-01-07 09:31:38.265674+00:00,10809
1,W_Beoordelen fraude,2012-01-07 09:37:41.767296+00:00,2012-01-07 09:37:41.767296+00:00,2012-01-07 09:39:06.352236+00:00,10809
4,W_Afhandelen leads,2012-01-07 09:42:26.489066+00:00,2012-01-07 09:42:26.489066+00:00,2012-01-07 09:47:38.867964+00:00,10228
3,W_Beoordelen fraude,2012-01-07 09:43:49.217859+00:00,2012-01-07 09:43:49.217859+00:00,2012-01-07 09:44:47.033770+00:00,10809
5,W_Beoordelen fraude,2012-01-07 09:54:34.415405+00:00,2012-01-07 09:54:34.415405+00:00,2012-01-07 09:55:04.286565+00:00,10809
1,W_Beoordelen fraude,2012-01-07 09:57:37.038733+00:00,2012-01-07 09:57:37.038733+00:00,2012-01-07 09:57:44.786145+00:00,10809
5,W_Completeren aanvraag,2012-01-07 09:58:22.826603+00:00,2012-01-07 09:58:22.826602+00:00,2012-01-07 09:58:56.784433+00:00,10609
5,W_Completeren aanvraag,2012-01-07 09:58:56.788021+00:00,2012-01-07 09:58:56.788020+00:00,2012-01-07 10:13:13.389355+00:00,10629
6,W_Afhandelen leads,2012-01-07 10:02:08.250046+00:00,2012-01-07 10:02:08.250046+00:00,2012-01-07 10:03:42.703046+00:00,10779
7,W_Afhandelen leads,2012-01-07 10:09:48.323587+00:00,2012-01-07 10:09:48.323587+00:00,2012-01-07 10:10:45.872034+00:00,10861
13,W_Completeren aanvraag,2012-01-07 10:34:09.565537+00:00,2012-01-07 10:34:09.565537+00:00,2012-01-07 10:35:40.712896+00:00,10863
7,W_Completeren aanvraag,2012-01-07 10:36:42.427911+00:00,2012-01-07 10:36:42.427911+00:00,2012-01-07 10:41:13.817214+00:00,10881
12,W_Afhandelen leads,2012-01-07 10:47:28.458781+00:00,2012-01-07 10:47:28.458782+00:00,2012-01-07 10:50:31.191842+00:00,10889
20,W_Completeren aanvraag,2012-01-07 10:54:25.653396+00:00,2012-01-07 10:54:25.653395+00:00,2012-01-07 10:55:49.008395+00:00,10899
8,W_Afhandelen leads,2012-01-07 10:57:16.430845+00:00,2012-01-07 10:57:16.430845+00:00,2012-01-07 10:57:16.430845+00:00,10909
19,W_Afhandelen leads,2012-01-07 11:02:53.686354+00:00,2012-01-07 11:02:53.686354+00:00,2012-01-07 11:03:50.717732+00:00,10910
19,W_Completeren aanvraag,2012-01-07 11:03:52.848780+00:00,2012-01-07 11:03:52.848780+00:00,2012-01-07 11:09:45.234801+00:00,10912
18,W_Beoordelen fraude,2012-01-07 11:05:38.116157+00:00,2012-01-07 11:05:38.116157+00:00,2012-01-07 11:06:04.210047+00:00,10809
23,W_Afhandelen leads,2012-01-07 11:07:12.739549+00:00,2012-01-07 11:07:12.739550+00:00,2012-01-07 11:07:59.795977+00:00,10913
22,W_Completeren aanvraag,2012-01-07 11:07:15.262134+00:00,2012-01-07 11:07:15.262135+00:00,2012-01-07 11:08:30.121333+00:00,10914
14,W_Afhandelen leads,2012-01-07 11:09:22.897506+00:00,2012-01-07 11:09:22.897506+00:00,2012-01-07 11:10:42.257501+00:00,10929
22,W_Completeren aanvraag,2012-01-07 11:09:32.727958+00:00,2012-01-07 11:09:32.727957+00:00,2012-01-07 11:10:07.731978+00:00,10931
4,W_Beoordelen fraude,2012-01-07 11:09:52.295762+00:00,2012-01-07 11:09:52.295762+00:00,2012-01-07 11:10:14.290608+00:00,10809
23,W_Completeren aanvraag,2012-01-07 11:13:30.708103+00:00,2012-01-07 11:13:30.708103+00:00,2012-01-07 11:23:13.800378+00:00,10932
19,W_Completeren aanvraag,2012-01-07 11:16:21.952144+00:00,2012-01-07 11:16:21.952144+00:00,2012-01-07 11:17:03.073554+00:00,10933
16,W_Afhandelen leads,2012-01-07 11:23:55.428755+00:00,2012-01-07 11:23:55.428755+00:00,2012-01-07 11:25:57.475879+00:00,10939
23,W_Beoordelen fraude,2012-01-07 11:25:17.324256+00:00,2012-01-07 11:25:17.324256+00:00,2012-01-07 11:25:36.640979+00:00,10809
20,W_Beoordelen fraude,2012-01-07 11:33:40.589843+00:00,2012-01-07 11:33:40.589843+00:00,2012-01-07 11:35:59.582329+00:00,10809
17,W_Completeren aanvraag,2012-01-07 11:35:01.304199+00:00,2012-01-07 11:35:01.304199+00:00,2012-01-07 11:40:39.562982+00:00,10972
24,W_Afhandelen leads,2012-01-07 11:35:28.955475+00:00,2012-01-07 11:35:28.955474+00:00,2012-01-07 11:36:50.287756+00:00,10982
21,W_Afhandelen leads,2012-01-07 11:38:05.898714+00:00,2012-01-07 11:38:05.898714+00:00,2012-01-07 11:39:48.151241+00:00,11000
20,W_Beoordelen fraude,2012-01-07 11:40:47.787809+00:00,2012-01-07 11:40:47.787809+00:00,2012-01-07 11:41:07.079184+00:00,10809
11,W_Completeren aanvraag,2012-01-07 11:51:41.567023+00:00,2012-01-07 11:51:41.567022+00:00,2012-01-07 11:54:27.319671+00:00,11001
18,W_Completeren aanvraag,2012-01-07 11:51:42.731940+00:00,2012-01-07 11:51:42.731940+00:00,2012-01-07 11:58:26.848765+00:00,11002
10,W_Beoordelen fraude,2012-01-07 11:53:06.946276+00:00,2012-01-07 11:53:06.946276+00:00,2012-01-07 11:53:52.931405+00:00,10809
11,W_Completeren aanvraag,2012-01-07 11:59:52.297901+00:00,2012-01-07 11:59:52.297901+00:00,2012-01-07 12:03:21.942496+00:00,11003
28,W_Beoordelen fraude,2012-01-07 12:12:12.221754+00:00,2012-01-07 12:12:12.221754+00:00,2012-01-07 12:13:13.839494+00:00,10809
29,W_Beoordelen fraude,2012-01-07 12:13:58.289756+00:00,2012-01-07 12:13:58.289757+00:00,2012-01-07 12:15:39.513700+00:00,10809
2,W_Beoordelen fraude,2012-01-07 12:17:45.754255+00:00,2012-01-07 12:17:45.754254+00:00,2012-01-07 12:18:40.808758+00:00,10809
12,W_Afhandelen leads,2012-01-07 12:17:58.132807+00:00,2012-01-07 12:17:58.132806+00:00,2012-01-07 12:43:53.653444+00:00,11009
29,W_Afhandelen leads,2012-01-07 12:22:23.223989+00:00,2012-01-07 12:22:23.223990+00:00,2012-01-07 12:25:42.651318+00:00,11119
31,W_Beoordelen fraude,2012-01-07 12:28:13.391400+00:00,2012-01-07 12:28:13.391400+00:00,2012-01-07 12:29:21.743808+00:00,10809
33,W_Afhandelen leads,2012-01-07 12:41:50.241482+00:00,2012-01-07 12:41:50.241482+00:00,2012-01-07 12:43:27.241474+00:00,11121
1,W_Afhandelen leads,2012-01-07 12:57:35.384979+00:00,2012-01-07 12:57:35.384979+00:00,2012-01-07 13:01:27.265547+00:00,11122
35,W_Beoordelen fraude,2012-01-07 12:58:42.324450+00:00,2012-01-07 12:58:42.324450+00:00,2012-01-07 13:00:06.791314+00:00,10809
24,W_Afhandelen leads,2012-01-07 13:06:17.667514+00:00,2012-01-07 13:06:17.667514+00:00,2012-01-07 15:46:51.464381+00:00,11169
35,W_Afhandelen leads,2012-01-07 13:07:45.748933+00:00,2012-01-07 13:07:45.748933+00:00,2012-01-07 13:09:42.839478+00:00,11179
3,W_Completeren aanvraag,2012-01-07 13:09:31.641639+00:00,2012-01-07 13:09:31.641639+00:00,2012-01-07 13:12:32.187218+00:00,11019
34,W_Beoordelen fraude,2012-01-07 13:10:32.354497+00:00,2012-01-07 13:10:32.354498+00:00,2012-01-07 13:11:04.386881+00:00,10809
