case_id,activity,enable_time,start_time,end_time,resource
1,W_Afhandelen leads,2012-01-07 09:41:41.098353+00:00,2012-01-07 09:41:41.098353+00:00,2012-01-07 09:44:18.169311+00:00,10138
0,W_Beoordelen fraude,2012-01-07 09:49:01.312907+00:00,2012-01-07 09:49:01.312907+00:00,2012-01-07 09:50:40.248024+00:00,10809
5,W_Beoordelen fraude,2012-01-07 10:11:51.286453+00:00,2012-01-07 10:11:51.286453+00:00,2012-01-07 10:14:51.563662+00:00,10809
2,W_Afhandelen leads,2012-01-07 10:13:51.469058+00:00,2012-01-07 10:13:51.469058+00:00,2012-01-07 10:46:54.955205+00:00,10228
6,W_Afhandelen leads,2012-01-07 10:21:28.231332+00:00,2012-01-07 10:21:28.231332+00:00,2012-01-07 10:22:14.200578+00:00,10609
5,W_Beoordelen fraude,2012-01-07 10:41:40.592415+00:00,2012-01-07 10:41:40.592415+00:00,2012-01-07 10:42:07.871992+00:00,10809
7,W_Beoordelen fraude,2012-01-07 10:42:35.058070+00:00,2012-01-07 10:42:35.058070+00:00,2012-01-07 10:42:42.120627+00:00,10809
8,W_Afhandelen leads,2012-01-07 10:46:35.773338+00:00,2012-01-07 10:46:35.773338+00:00,2012-01-07 10:48:15.623892+00:00,10629
12,W_Afhandelen leads,2012-01-07 10:55:38.633907+00:00,2012-01-07 10:55:38.633906+00:00,2012-01-07 10:57:13.086906+00:00,10779
7,W_Beoordelen fraude,2012-01-07 10:59:18.687180+00:00,2012-01-07 10:59:18.687180+00:00,2012-01-07 11:00:08.895811+00:00,10809
11,W_Afhandelen leads,2012-01-07 11:06:08.951733+00:00,2012-01-07 11:06:08.951733+00:00,2012-01-07 11:18:28.525950+00:00,10861
11,W_Beoordelen fraude,2012-01-07 11:07:01.358995+00:00,2012-01-07 11:07:01.358995+00:00,2012-01-07 11:07:56.791346+00:00,10809
15,W_Afhandelen leads,2012-01-07 11:31:02.922723+00:00,2012-01-07 11:31:02.922723+00:00,2012-01-07 11:42:40.848605+00:00,10863
14,W_Afhandelen leads,2012-01-07 11:37:37.343512+00:00,2012-01-07 11:37:37.343511+00:00,2012-01-07 11:38:57.178845+00:00,10881
10,W_Afhandelen leads,2012-01-07 11:41:59.252719+00:00,2012-01-07 11:41:59.252720+00:00,2012-01-07 11:43:05.836949+00:00,10889
1,W_Completeren aanvraag,2012-01-07 11:45:18.544217+00:00,2012-01-07 11:45:18.544217+00:00,2012-01-07 11:46:41.899217+00:00,10899
14,W_Beoordelen fraude,2012-01-07 11:50:18.902103+00:00,2012-01-07 11:50:18.902103+00:00,2012-01-07 11:51:20.857313+00:00,10809
17,W_Beoordelen fraude,2012-01-07 11:51:59.042586+00:00,2012-01-07 11:51:59.042585+00:00,2012-01-07 11:52:56.406805+00:00,10809
17,W_Beoordelen fraude,2012-01-07 11:53:46.376688+00:00,2012-01-07 11:53:46.376688+00:00,2012-01-07 11:54:41.297252+00:00,10809
19,W_Afhandelen leads,2012-01-07 12:04:55.040371+00:00,2012-01-07 12:04:55.040371+00:00,2012-01-07 12:04:55.040371+00:00,10909
17,W_Afhandelen leads,2012-01-07 12:06:46.566956+00:00,2012-01-07 12:06:46.566956+00:00,2012-01-07 12:11:56.405888+00:00,10910
8,W_Beoordelen fraude,2012-01-07 12:09:30.593079+00:00,2012-01-07 12:09:30.593079+00:00,2012-01-07 12:10:01.018418+00:00,10809
19,W_Beoordelen fraude,2012-01-07 12:20:24.621587+00:00,2012-01-07 12:20:24.621587+00:00,2012-01-07 12:21:56.344052+00:00,10809
8,W_Beoordelen fraude,2012-01-07 12:22:51.959584+00:00,2012-01-07 12:22:51.959584+00:00,2012-01-07 12:23:41.620524+00:00,10809
23,W_Completeren aanvraag,2012-01-07 12:30:46.936332+00:00,2012-01-07 12:30:46.936332+00:00,2012-01-07 12:34:51.559804+00:00,10912
21,W_Afhandelen leads,2012-01-07 12:30:51.322433+00:00,2012-01-07 12:30:51.322434+00:00,2012-01-07 12:32:20.407233+00:00,10913
