case_id,activity,enable_time,start_time,end_time,resource
0,W_Beoordelen fraude,2012-01-07 09:04:41.727290+00:00,2012-01-07 09:04:41.727290+00:00,2012-01-07 09:05:13.557251+00:00,10809
0,W_Beoordelen fraude,2012-01-07 09:13:45.154375+00:00,2012-01-07 09:13:45.154375+00:00,2012-01-07 09:15:41.135999+00:00,10809
0,W_Beoordelen fraude,2012-01-07 09:35:44.391513+00:00,2012-01-07 09:35:44.391513+00:00,2012-01-07 09:36:25.958912+00:00,10809
4,W_Beoordelen fraude,2012-01-07 09:41:37.609953+00:00,2012-01-07 09:41:37.609953+00:00,2012-01-07 09:41:54.085110+00:00,10809
1,W_Beoordelen fraude,2012-01-07 09:58:16.165831+00:00,2012-01-07 09:58:16.165831+00:00,2012-01-07 09:59:30.657191+00:00,10809
6,W_Beoordelen fraude,2012-01-07 10:18:20.575722+00:00,2012-01-07 10:18:20.575722+00:00,2012-01-07 10:18:45.417078+00:00,10809
5,W_Afhandelen leads,2012-01-07 10:30:37.221257+00:00,2012-01-07 10:30:37.221257+00:00,2012-01-07 10:32:56.158051+00:00,10138
9,W_Afhandelen leads,2012-01-07 10:37:30.654940+00:00,2012-01-07 10:37:30.654939+00:00,2012-01-07 10:39:34.009548+00:00,10228
10,W_Completeren aanvraag,2012-01-07 10:39:13.505215+00:00,2012-01-07 10:39:13.505215+00:00,2012-01-07 10:40:14.880198+00:00,10609
6,W_Completeren aanvraag,2012-01-07 10:45:20.456779+00:00,2012-01-07 10:45:20.456779+00:00,2012-01-07 10:58:41.873634+00:00,10629
10,W_Beoordelen fraude,2012-01-07 10:46:31.506762+00:00,2012-01-07 10:46:31.506762+00:00,2012-01-07 10:46:42.966257+00:00,10809
0,W_Afhandelen leads,2012-01-07 10:49:25.128381+00:00,2012-01-07 10:49:25.128381+00:00,2012-01-07 10:50:59.581381+00:00,10779
6,W_Completeren aanvraag,2012-01-07 11:01:09.057247+00:00,2012-01-07 11:01:09.057247+00:00,2012-01-07 11:09:07.434935+00:00,10861
6,W_Completeren aanvraag,2012-01-07 11:09:07.511530+00:00,2012-01-07 11:09:07.511530+00:00,2012-01-07 11:31:01.685738+00:00,10863
3,W_Beoordelen fraude,2012-01-07 11:11:24.929958+00:00,2012-01-07 11:11:24.929958+00:00,2012-01-07 11:12:54.349508+00:00,10809
10,W_Beoordelen fraude,2012-01-07 11:12:09.509824+00:00,2012-01-07 11:12:54.349508+00:00,2012-01-07 11:12:57.600345+00:00,10809
2,W_Afhandelen leads,2012-01-07 11:16:19.049191+00:00,2012-01-07 11:16:19.049191+00:00,2012-01-07 11:16:32.660268+00:00,10881
12,W_Beoordelen fraude,2012-01-07 11:20:01.578466+00:00,2012-01-07 11:20:01.578466+00:00,2012-01-07 11:20:28.627414+00:00,10809
13,W_Beoordelen fraude,2012-01-07 11:24:08.793164+00:00,2012-01-07 11:24:08.793164+00:00,2012-01-07 11:24:34.571539+00:00,10809
12,W_Completeren aanvraag,2012-01-07 11:25:07.582694+00:00,2012-01-07 11:25:07.582694+00:00,2012-01-07 11:30:23.468179+00:00,10889
7,W_Afhandelen leads,2012-01-07 11:30:14.135476+00:00,2012-01-07 11:30:14.135476+00:00,2012-01-07 11:33:15.635476+00:00,10899
12,W_Completeren aanvraag,2012-01-07 11:30:23.526932+00:00,2012-01-07 11:30:23.526932+00:00,2012-01-07 12:06:48.026205+00:00,10909
15,W_Beoordelen fraude,2012-01-07 11:46:16.440322+00:00,2012-01-07 11:46:16.440322+00:00,2012-01-07 11:46:33.485199+00:00,10809
15,W_Completeren aanvraag,2012-01-07 11:46:33.789377+00:00,2012-01-07 11:46:33.789377+00:00,2012-01-07 11:59:17.404014+00:00,10910
18,W_Completeren aanvraag,2012-01-07 11:53:56.137522+00:00,2012-01-07 11:53:56.137522+00:00,2012-01-07 11:54:24.959957+00:00,10912
14,W_Beoordelen fraude,2012-01-07 11:55:31.498670+00:00,2012-01-07 11:55:31.498670+00:00,2012-01-07 11:58:40.434740+00:00,10809
19,W_Beoordelen fraude,2012-01-07 11:57:15.818101+00:00,2012-01-07 11:58:40.434740+00:00,2012-01-07 11:58:53.057552+00:00,10809
17,W_Afhandelen leads,2012-01-07 12:03:55.256478+00:00,2012-01-07 12:03:55.256477+00:00,2012-01-07 12:04:31.082611+00:00,10913
20,W_Beoordelen fraude,2012-01-07 12:14:52.510251+00:00,2012-01-07 12:14:52.510251+00:00,2012-01-07 12:15:45.102917+00:00,10809
23,W_Afhandelen leads,2012-01-07 12:40:27.053953+00:00,2012-01-07 12:40:27.053953+00:00,2012-01-07 12:42:44.334953+00:00,10914
19,W_Afhandelen leads,2012-01-07 12:41:54.165654+00:00,2012-01-07 12:41:54.165654+00:00,2012-01-07 12:45:57.383534+00:00,10929
13,W_Afhandelen leads,2012-01-07 12:43:54.541972+00:00,2012-01-07 12:43:54.541972+00:00,2012-01-07 12:45:56.273672+00:00,10931
11,W_Afhandelen leads,2012-01-07 12:45:01.568111+00:00,2012-01-07 12:45:01.568111+00:00,2012-01-07 12:52:03.969852+00:00,10932
22,W_Afhandelen leads,2012-01-07 12:47:35.675633+00:00,2012-01-07 12:47:35.675633+00:00,2012-01-07 13:01:57.087017+00:00,10933
23,W_Completeren aanvraag,2012-01-07 12:47:42.446870+00:00,2012-01-07 12:47:42.446870+00:00,2012-01-07 12:49:22.013300+00:00,10939
20,W_Completeren aanvraag,2012-01-07 13:07:07.480510+00:00,2012-01-07 13:07:07.480510+00:00,2012-01-07 13:11:07.175363+00:00,10972
24,W_Afhandelen leads,2012-01-07 13:07:09.102958+00:00,2012-01-07 13:07:09.102958+00:00,2012-01-07 13:08:15.291170+00:00,10982
16,W_Beoordelen fraude,2012-01-07 13:11:59.966288+00:00,2012-01-07 13:11:59.966288+00:00,2012-01-07 13:14:04.587238+00:00,10809
23,W_Completeren aanvraag,2012-01-07 13:14:06.561774+00:00,2012-01-07 13:14:06.561774+00:00,2012-01-07 13:19:19.479264+00:00,11000
2,W_Completeren aanvraag,2012-01-07 13:22:56.738688+00:00,2012-01-07 13:22:56.738688+00:00,2012-01-07 13:26:34.676404+00:00,11001
30,W_Completeren aanvraag,2012-01-07 13:43:02.321523+00:00,2012-01-07 13:43:02.321523+00:00,2012-01-07 13:53:02.715498+00:00,11002
18,W_Beoordelen fraude,2012-01-07 13:47:15.127633+00:00,2012-01-07 13:47:15.127634+00:00,2012-01-07 13:47:27.743306+00:00,10809
15,W_Beoordelen fraude,2012-01-07 14:01:32.067380+00:00,2012-01-07 14:01:32.067381+00:00,2012-01-07 14:01:41.836565+00:00,10809
31,W_Afhandelen leads,2012-01-07 14:08:24.777766+00:00,2012-01-07 14:08:24.777766+00:00,2012-01-07 14:08:55.596370+00:00,11003
20,W_Completeren aanvraag,2012-01-07 14:10:43.037562+00:00,2012-01-07 14:10:43.037562+00:00,2012-01-07 14:14:21.516254+00:00,11009
29,W_Afhandelen leads,2012-01-07 14:12:31.238950+00:00,2012-01-07 14:12:31.238949+00:00,2012-01-07 14:13:29.723401+00:00,11119
26,W_Beoordelen fraude,2012-01-07 14:17:22.313535+00:00,2012-01-07 14:17:22.313535+00:00,2012-01-07 14:18:04.077891+00:00,10809
32,W_Afhandelen leads,2012-01-07 14:20:40.609544+00:00,2012-01-07 14:20:40.609544+00:00,2012-01-07 14:20:59.936964+00:00,11121
27,W_Afhandelen leads,2012-01-07 14:21:10.624865+00:00,2012-01-07 14:21:10.624865+00:00,2012-01-07 14:23:16.872280+00:00,11122
27,W_Completeren aanvraag,2012-01-07 14:23:21.297945+00:00,2012-01-07 14:23:21.297945+00:00,2012-01-07 14:26:26.415182+00:00,11019
20,W_Completeren aanvraag,2012-01-07 14:27:17.366329+00:00,2012-01-07 14:27:17.366328+00:00,2012-01-07 14:31:49.693332+00:00,11049
27,W_Completeren aanvraag,2012-01-07 14:30:10.807760+00:00,2012-01-07 14:30:10.807761+00:00,2012-01-07 14:31:58.518066+00:00,11169
27,W_Completeren aanvraag,2012-01-07 14:32:18.977132+00:00,2012-01-07 14:32:18.977132+00:00,2012-01-07 14:37:44.063093+00:00,11179
2,W_Completeren aanvraag,2012-01-07 14:35:12.448678+00:00,2012-01-07 14:35:12.448677+00:00,2012-01-07 14:39:46.399519+00:00,11180
22,W_Beoordelen fraude,2012-01-07 14:36:58.652206+00:00,2012-01-07 14:36:58.652206+00:00,2012-01-07 14:37:51.814995+00:00,10809
27,W_Completeren aanvraag,2012-01-07 14:38:00.251234+00:00,2012-01-07 14:38:00.251234+00:00,2012-01-07 14:43:28.263905+00:00,11181
22,W_Beoordelen fraude,2012-01-07 14:44:42.898516+00:00,2012-01-07 14:44:42.898516+00:00,2012-01-07 14:45:08.867455+00:00,10809
28,W_Beoordelen fraude,2012-01-07 14:54:13.458012+00:00,2012-01-07 14:54:13.458012+00:00,2012-01-07 14:54:26.819637+00:00,10809
31,W_Beoordelen fraude,2012-01-07 14:59:52.137853+00:00,2012-01-07 14:59:52.137853+00:00,2012-01-07 15:01:03.686765+00:00,10809
31,W_Beoordelen fraude,2012-01-07 15:14:28.097491+00:00,2012-01-07 15:14:28.097491+00:00,2012-01-07 15:14:49.396774+00:00,10809
5,W_Beoordelen fraude,2012-01-07 15:20:41.564105+00:00,2012-01-07 15:20:41.564106+00:00,2012-01-07 15:22:26.338095+00:00,10809
31,W_Beoordelen fraude,2012-01-07 15:33:34.343818+00:00,2012-01-07 15:33:34.343819+00:00,2012-01-07 15:33:45.456926+00:00,10809
25,W_Beoordelen fraude,2012-01-07 15:39:16.559051+00:00,2012-01-07 15:39:16.559051+00:00,2012-01-07 15:39:51.237493+00:00,10809
28,W_Afhandelen leads,2012-01-07 15:40:47.322890+00:00,2012-01-07 15:40:47.322890+00:00,2012-01-07 15:46:36.603944+00:00,11189
21,W_Afhandelen leads,2012-01-07 15:42:55.531749+00:00,2012-01-07 15:42:55.531749+00:00,2012-01-07 15:52:48.644248+00:00,11201
37,W_Beoordelen fraude,2012-01-07 15:47:35.255681+00:00,2012-01-07 15:47:35.255680+00:00,2012-01-07 15:48:31.838886+00:00,10809
33,W_Completeren aanvraag,2012-01-07 15:49:33.132080+00:00,2012-01-07 15:49:33.132079+00:00,2012-01-08 10:03:26.387267+00:00,11203
37,W_Afhandelen leads,2012-01-07 15:51:59.536632+00:00,2012-01-07 15:51:59.536631+00:00,2012-01-07 15:54:58.484728+00:00,11259
36,W_Beoordelen fraude,2012-01-07 16:02:19.607897+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:00:50.513626+00:00,10809
26,W_Completeren aanvraag,2012-01-07 16:02:21.742965+00:00,2012-01-09 09:00:00.000000+00:00,2012-01-09 09:00:49.408215+00:00,NOT_SET
33,W_Beoordelen fraude,2012-01-07 16:07:57.352952+00:00,2012-01-08 10:00:50.513626+00:00,2012-01-08 10:01:05.285266+00:00,10809
36,W_Afhandelen leads,2012-01-07 16:19:50.203574+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-09 10:06:55.582001+00:00,11269
13,W_Beoordelen fraude,2012-01-07 16:52:38.322676+00:00,2012-01-08 10:01:05.285266+00:00,2012-01-08 10:01:16.437997+00:00,10809
27,W_Completeren aanvraag,2012-01-07 16:53:09.424307+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:02:32.563433+00:00,10138
0,W_Beoordelen fraude,2012-01-07 16:54:29.932782+00:00,2012-01-08 10:01:16.437997+00:00,2012-01-08 10:02:29.859947+00:00,10809
41,W_Beoordelen fraude,2012-01-07 17:21:24.622154+00:00,2012-01-08 10:02:29.859947+00:00,2012-01-08 10:02:55.897837+00:00,10809
12,W_Beoordelen fraude,2012-01-07 17:45:19.241902+00:00,2012-01-08 10:02:55.897837+00:00,2012-01-08 10:05:33.306545+00:00,10809
42,W_Completeren aanvraag,2012-01-07 17:46:39.129023+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:05:23.292917+00:00,10228
3,W_Beoordelen fraude,2012-01-07 17:47:00.421623+00:00,2012-01-08 10:05:33.306545+00:00,2012-01-08 10:06:34.219438+00:00,10809
39,W_Beoordelen fraude,2012-01-07 18:05:20.013998+00:00,2012-01-08 10:06:34.219438+00:00,2012-01-08 10:07:14.481844+00:00,10809
9,W_Beoordelen fraude,2012-01-07 18:13:38.081353+00:00,2012-01-08 10:07:14.481844+00:00,2012-01-08 10:08:26.538609+00:00,10809
41,W_Afhandelen leads,2012-01-07 18:31:30.176860+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:00:53.823410+00:00,10609
5,W_Beoordelen fraude,2012-01-07 18:43:18.924344+00:00,2012-01-08 10:08:26.538609+00:00,2012-01-08 10:09:28.094579+00:00,10809
39,W_Afhandelen leads,2012-01-07 18:46:25.372037+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:01:34.453000+00:00,10779
42,W_Beoordelen fraude,2012-01-07 19:01:56.488729+00:00,2012-01-08 10:09:28.094579+00:00,2012-01-08 10:10:54.957723+00:00,10809
34,W_Completeren aanvraag,2012-01-07 19:08:20.526579+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:15:07.579746+00:00,10629
32,W_Beoordelen fraude,2012-01-07 19:12:38.508901+00:00,2012-01-08 10:10:54.957723+00:00,2012-01-08 10:11:46.410182+00:00,10809
21,W_Completeren aanvraag,2012-01-07 19:26:37.181182+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:05:46.898379+00:00,10861
14,W_Afhandelen leads,2012-01-07 19:40:08.004864+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:00:57.338044+00:00,10881
15,W_Completeren aanvraag,2012-01-07 19:57:07.568156+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:44:18.260621+00:00,10889
2,W_Beoordelen fraude,2012-01-07 19:58:48.684781+00:00,2012-01-08 10:11:46.410182+00:00,2012-01-08 10:11:55.622060+00:00,10809
24,W_Beoordelen fraude,2012-01-07 20:00:11.759651+00:00,2012-01-08 10:11:55.622060+00:00,2012-01-08 10:13:11.258740+00:00,10809
38,W_Afhandelen leads,2012-01-07 20:05:50.995433+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:06:38.459348+00:00,10863
40,W_Completeren aanvraag,2012-01-07 20:12:10.880180+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:01:23.355000+00:00,10899
