case_id,activity,enable_time,start_time,end_time,resource
1,W_Completeren aanvraag,2012-01-07 09:17:08.530182+00:00,2012-01-07 09:17:08.530183+00:00,2012-01-07 09:18:37.854088+00:00,10138
2,W_Completeren aanvraag,2012-01-07 09:20:33.569206+00:00,2012-01-07 09:20:33.569206+00:00,2012-01-07 09:22:56.750501+00:00,10228
1,W_Completeren aanvraag,2012-01-07 09:23:28.113275+00:00,2012-01-07 09:23:28.113275+00:00,2012-01-07 09:24:00.595254+00:00,10609
1,W_Beoordelen fraude,2012-01-07 09:24:49.333946+00:00,2012-01-07 09:24:49.333946+00:00,2012-01-07 09:25:24.143898+00:00,10809
1,W_Completeren aanvraag,2012-01-07 09:43:28.833174+00:00,2012-01-07 09:43:28.833174+00:00,2012-01-07 09:53:21.161725+00:00,10629
1,W_Beoordelen fraude,2012-01-07 09:56:19.534056+00:00,2012-01-07 09:56:19.534056+00:00,2012-01-07 09:56:48.985054+00:00,10809
5,W_Beoordelen fraude,2012-01-07 10:27:38.434835+00:00,2012-01-07 10:27:38.434835+00:00,2012-01-07 10:29:09.480754+00:00,10809
7,W_Beoordelen fraude,2012-01-07 10:34:36.206200+00:00,2012-01-07 10:34:36.206200+00:00,2012-01-07 10:35:05.588978+00:00,10809
10,W_Afhandelen leads,2012-01-07 10:50:37.082988+00:00,2012-01-07 10:50:37.082988+00:00,2012-01-07 10:52:11.535988+00:00,10779
7,W_Completeren aanvraag,2012-01-07 10:51:09.313052+00:00,2012-01-07 10:51:09.313052+00:00,2012-01-07 10:53:02.124782+00:00,10861
6,W_Completeren aanvraag,2012-01-07 10:53:08.616331+00:00,2012-01-07 10:53:08.616331+00:00,2012-01-07 11:09:27.473475+00:00,10863
11,W_Beoordelen fraude,2012-01-07 10:56:37.976149+00:00,2012-01-07 10:56:37.976149+00:00,2012-01-07 10:58:22.769430+00:00,10809
6,W_Completeren aanvraag,2012-01-07 11:09:27.473501+00:00,2012-01-07 11:09:27.473500+00:00,2012-01-07 11:10:10.469281+00:00,10881
11,W_Beoordelen fraude,2012-01-07 11:16:56.198716+00:00,2012-01-07 11:16:56.198716+00:00,2012-01-07 11:17:35.749613+00:00,10809
13,W_Afhandelen leads,2012-01-07 11:19:42.841538+00:00,2012-01-07 11:19:42.841539+00:00,2012-01-07 11:25:00.792817+00:00,10889
14,W_Beoordelen fraude,2012-01-07 11:21:04.994413+00:00,2012-01-07 11:21:04.994413+00:00,2012-01-07 11:22:08.761014+00:00,10809
14,W_Afhandelen leads,2012-01-07 11:23:00.957445+00:00,2012-01-07 11:23:00.957445+00:00,2012-01-07 11:26:02.457445+00:00,10899
18,W_Beoordelen fraude,2012-01-07 11:24:20.858308+00:00,2012-01-07 11:24:20.858308+00:00,2012-01-07 11:25:13.661092+00:00,10809
9,W_Afhandelen leads,2012-01-07 11:24:40.016769+00:00,2012-01-07 11:24:40.016769+00:00,2012-01-07 11:39:48.439073+00:00,10909
3,W_Beoordelen fraude,2012-01-07 11:27:00.423729+00:00,2012-01-07 11:27:00.423730+00:00,2012-01-07 11:28:33.767413+00:00,10809
14,W_Afhandelen leads,2012-01-07 11:39:21.689174+00:00,2012-01-07 11:39:21.689174+00:00,2012-01-07 11:44:02.570423+00:00,10910
15,W_Afhandelen leads,2012-01-07 11:48:21.507773+00:00,2012-01-07 11:48:21.507773+00:00,2012-01-07 11:49:57.584022+00:00,10912
11,W_Afhandelen leads,2012-01-07 11:49:07.974192+00:00,2012-01-07 11:49:07.974191+00:00,2012-01-07 11:49:49.932360+00:00,10913
16,W_Beoordelen fraude,2012-01-07 11:53:16.017455+00:00,2012-01-07 11:53:16.017455+00:00,2012-01-07 11:53:33.242415+00:00,10809
16,W_Beoordelen fraude,2012-01-07 11:54:03.680702+00:00,2012-01-07 11:54:03.680701+00:00,2012-01-07 11:54:16.177875+00:00,10809
8,W_Afhandelen leads,2012-01-07 11:54:41.501643+00:00,2012-01-07 11:54:41.501642+00:00,2012-01-07 11:56:58.782642+00:00,10914
20,W_Beoordelen fraude,2012-01-07 11:55:32.512752+00:00,2012-01-07 11:55:32.512753+00:00,2012-01-07 11:56:18.834684+00:00,10809
21,W_Completeren aanvraag,2012-01-07 11:55:36.527685+00:00,2012-01-07 11:55:36.527684+00:00,2012-01-07 11:57:11.236168+00:00,10929
9,W_Completeren aanvraag,2012-01-07 11:56:40.552547+00:00,2012-01-07 11:56:40.552548+00:00,2012-01-07 12:28:43.063416+00:00,10931
