case_id,activity,enable_time,start_time,end_time,resource
0,Traer informacion estudiante - banner,2016-04-15 23:47:58.000000+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
1,Traer informacion estudiante - banner,2016-04-16 01:27:48.710744+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
2,Traer informacion estudiante - banner,2016-04-16 01:52:57.779127+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
3,Traer informacion estudiante - banner,2016-04-16 14:00:03.000000+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
4,Traer informacion estudiante - banner,2016-04-16 14:17:41.414540+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
5,Traer informacion estudiante - banner,2016-04-16 14:19:37.412106+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
0,Radicar Solicitud Homologacion,2016-04-16 16:00:42.589244+00:00,2016-04-17 20:00:00.000000+00:00,2016-04-17 20:00:00.000000+00:00,19019
4,Radicar Solicitud Homologacion,2016-04-16 16:02:00.782220+00:00,2016-04-16 16:02:00.782220+00:00,2016-04-16 16:02:00.782220+00:00,11204
4,Cancelar Solicitud,2016-04-16 16:19:33.476147+00:00,2016-04-16 21:00:00.000000+00:00,2016-04-16 21:03:50.599141+00:00,22475
5,Radicar Solicitud Homologacion,2016-04-16 16:35:28.882494+00:00,2016-04-16 16:35:28.882494+00:00,2016-04-16 16:35:28.882494+00:00,11204
2,Radicar Solicitud Homologacion,2016-04-16 17:28:19.066148+00:00,2016-04-18 00:00:00.000000+00:00,2016-04-18 00:00:00.000000+00:00,11204
6,Traer informacion estudiante - banner,2016-04-16 18:00:03.000000+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10183
7,Traer informacion estudiante - banner,2016-04-16 18:00:59.145563+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10296
8,Traer informacion estudiante - banner,2016-04-16 18:22:45.785185+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10348
9,Traer informacion estudiante - banner,2016-04-16 20:00:03.000000+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10962
10,Traer informacion estudiante - banner,2016-04-16 20:08:32.204721+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10995
11,Traer informacion estudiante - banner,2016-04-16 21:30:05.688510+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,11041
4,Notificacion estudiante cancelacion soli,2016-04-16 21:52:43.565095+00:00,2016-04-16 21:52:43.565095+00:00,2016-04-16 21:52:43.565095+00:00,22475
