case_id,activity,enable_time,start_time,end_time,resource
0,Traer informacion estudiante - banner,2016-04-15 23:47:58.000000+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
1,Traer informacion estudiante - banner,2016-04-16 01:29:13.951329+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
2,Traer informacion estudiante - banner,2016-04-16 10:00:03.000000+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
3,Traer informacion estudiante - banner,2016-04-16 21:11:02.885352+00:00,2016-04-18 00:00:00.000000+00:00,2016-04-18 00:00:00.000000+00:00,11204
4,Traer informacion estudiante - banner,2016-04-16 22:07:41.742416+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10183
0,Radicar Solicitud Homologacion,2016-04-17 00:19:29.968851+00:00,2016-04-17 20:00:00.000000+00:00,2016-04-17 20:00:00.000000+00:00,19019
1,Radicar Solicitud Homologacion,2016-04-17 07:30:04.520704+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:03.971951+00:00,10296
5,Traer informacion estudiante - banner,2016-04-17 11:00:02.999999+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10348
6,Traer informacion estudiante - banner,2016-04-17 11:02:00.702920+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10962
7,Traer informacion estudiante - banner,2016-04-17 15:00:03.000000+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10995
8,Traer informacion estudiante - banner,2016-04-17 19:25:51.327119+00:00,2016-04-17 19:25:51.327119+00:00,2016-04-17 19:25:51.327119+00:00,11041
8,Radicar Solicitud Homologacion,2016-04-17 19:38:25.367079+00:00,2016-04-17 19:38:25.367078+00:00,2016-04-17 19:38:33.367078+00:00,11174
3,Radicar Solicitud Homologacion,2016-04-18 00:00:15.506819+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:34:09.000000+00:00,11181
6,Radicar Solicitud Homologacion,2016-04-18 05:04:18.860389+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11197
0,Validar solicitud,2016-04-18 07:35:08.179821+00:00,2016-04-18 15:00:00.000000+00:00,2016-04-18 15:00:21.546842+00:00,22475
9,Traer informacion estudiante - banner,2016-04-18 11:00:02.999999+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11218
10,Traer informacion estudiante - banner,2016-04-18 11:02:47.599572+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11327
11,Traer informacion estudiante - banner,2016-04-18 11:03:15.408603+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,1134
9,Traer informacion estudiante - banner,2016-04-18 16:00:03.000000+00:00,2016-04-18 16:00:03.000000+00:00,2016-04-18 16:00:03.000000+00:00,11349
9,Radicar Solicitud Homologacion,2016-04-18 16:25:35.057056+00:00,2016-04-18 16:25:35.057056+00:00,2016-04-18 16:25:35.057056+00:00,11353
5,Radicar Solicitud Homologacion,2016-04-18 16:44:51.385102+00:00,2016-04-18 16:44:51.385102+00:00,2016-04-18 16:44:51.385102+00:00,11509
3,Validar solicitud,2016-04-18 17:43:47.623726+00:00,2016-04-18 18:00:00.000000+00:00,2016-04-18 18:00:00.851501+00:00,677
2,Radicar Solicitud Homologacion,2016-04-18 18:05:06.700439+00:00,2016-04-18 18:05:06.700439+00:00,2016-04-18 18:05:06.700439+00:00,11583
12,Traer informacion estudiante - banner,2016-04-18 21:43:31.733189+00:00,2016-04-18 21:43:31.733189+00:00,2016-04-18 21:43:31.733189+00:00,11614
0,Homologacion por grupo de cursos,2016-04-19 00:39:02.272246+00:00,2016-04-19 13:00:00.000000+00:00,2016-04-19 13:15:16.950613+00:00,1007
