case_id,activity,enable_time,start_time,end_time,resource
0,Traer informacion estudiante - banner,2016-04-15 23:47:58.000000+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
1,Traer informacion estudiante - banner,2016-04-16 01:34:34.181337+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
2,Traer informacion estudiante - banner,2016-04-16 01:35:50.115330+00:00,2016-04-16 16:00:00.000000+00:00,2016-04-16 16:00:00.000000+00:00,11204
2,Radicar Solicitud Homologacion,2016-04-16 16:07:20.645318+00:00,2016-04-17 20:00:00.000000+00:00,2016-04-17 20:00:00.000000+00:00,19019
1,Radicar Solicitud Homologacion,2016-04-16 16:17:33.290916+00:00,2016-04-16 16:17:33.290916+00:00,2016-04-16 16:17:33.290916+00:00,11204
3,Traer informacion estudiante - banner,2016-04-16 20:00:03.000000+00:00,2016-04-18 00:00:00.000000+00:00,2016-04-18 00:00:00.000000+00:00,11204
4,Traer informacion estudiante - banner,2016-04-16 22:31:36.867859+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10183
5,Traer informacion estudiante - banner,2016-04-16 23:21:34.240348+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10296
6,Traer informacion estudiante - banner,2016-04-16 23:32:36.237298+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10348
7,Traer informacion estudiante - banner,2016-04-17 11:00:03.000001+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10962
8,Traer informacion estudiante - banner,2016-04-17 18:27:45.431788+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,10995
9,Traer informacion estudiante - banner,2016-04-17 18:33:53.229861+00:00,2016-04-17 19:00:00.000000+00:00,2016-04-17 19:00:00.000000+00:00,11041
8,Radicar Solicitud Homologacion,2016-04-17 19:04:37.998479+00:00,2016-04-17 19:04:37.998479+00:00,2016-04-17 19:04:45.998479+00:00,11174
7,Radicar Solicitud Homologacion,2016-04-17 19:05:09.670557+00:00,2016-04-17 19:05:09.670557+00:00,2016-04-17 19:39:18.670557+00:00,11181
5,Radicar Solicitud Homologacion,2016-04-17 20:12:13.899441+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11197
10,Traer informacion estudiante - banner,2016-04-17 20:58:44.777963+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11218
6,Radicar Solicitud Homologacion,2016-04-17 22:21:22.765193+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:17:58.000000+00:00,11327
2,Cancelar Solicitud,2016-04-17 22:29:25.458577+00:00,2016-04-18 15:00:00.000000+00:00,2016-04-18 15:00:18.707952+00:00,22475
3,Radicar Solicitud Homologacion,2016-04-18 00:16:57.587878+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,1134
11,Traer informacion estudiante - banner,2016-04-18 11:59:43.264482+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11349
12,Traer informacion estudiante - banner,2016-04-18 16:00:08.284833+00:00,2016-04-18 16:00:08.284833+00:00,2016-04-18 16:00:08.284833+00:00,11353
13,Traer informacion estudiante - banner,2016-04-18 16:00:34.606212+00:00,2016-04-18 16:00:34.606212+00:00,2016-04-18 16:00:34.606212+00:00,11509
2,Notificacion estudiante cancelacion soli,2016-04-18 16:14:50.719921+00:00,2016-04-18 18:00:00.000000+00:00,2016-04-18 18:00:00.000000+00:00,677
3,Notificacion estudiante cancelacion soli,2016-04-18 16:44:47.054585+00:00,2016-04-18 16:44:47.054585+00:00,2016-04-18 16:44:47.054585+00:00,12196
11,Radicar Solicitud Homologacion,2016-04-18 18:18:44.680075+00:00,2016-04-18 18:18:44.680075+00:00,2016-04-18 18:18:44.680075+00:00,11583
14,Traer informacion estudiante - banner,2016-04-19 01:43:46.553384+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11614
5,Cancelar Solicitud,2016-04-19 07:22:29.290066+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:03.000000+00:00,14128
10,Radicar Solicitud Homologacion,2016-04-19 07:28:38.631220+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11692
15,Traer informacion estudiante - banner,2016-04-19 08:00:03.000000+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11706
7,Cancelar Solicitud,2016-04-19 08:00:03.076553+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,15884
16,Traer informacion estudiante - banner,2016-04-19 08:15:31.745286+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11759
17,Traer informacion estudiante - banner,2016-04-19 08:48:35.125488+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11760
8,Validar solicitud,2016-04-19 10:13:29.512562+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,10923
8,Revisar curso,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,1314
7,Notificacion estudiante cancelacion soli,2016-04-19 11:54:17.740143+00:00,2016-04-19 11:54:17.740143+00:00,2016-04-19 11:54:17.740143+00:00,1707
5,Notificacion estudiante cancelacion soli,2016-04-19 12:37:51.315887+00:00,2016-04-19 14:00:00.000000+00:00,2016-04-19 14:00:00.000000+00:00,18929
17,Radicar Solicitud Homologacion,2016-04-19 12:54:08.232028+00:00,2016-04-19 14:00:00.000000+00:00,2016-04-19 14:00:00.000000+00:00,11775
17,Cancelar Solicitud,2016-04-19 15:03:31.239499+00:00,2016-04-19 15:03:31.239499+00:00,2016-04-19 15:03:31.239499+00:00,1995
15,Radicar Solicitud Homologacion,2016-04-19 15:36:34.365407+00:00,2016-04-19 15:36:34.365407+00:00,2016-04-19 15:36:34.365407+00:00,11811
17,Notificacion estudiante cancelacion soli,2016-04-19 16:29:24.522755+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,22074
15,Validar solicitud,2016-04-19 17:57:05.616971+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:02:59.413480+00:00,22404
14,Radicar Solicitud Homologacion,2016-04-19 18:01:19.417749+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,11854
4,Radicar Solicitud Homologacion,2016-04-19 20:38:14.296367+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,11959
18,Traer informacion estudiante - banner,2016-04-20 10:00:03.000000+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,11973
12,Radicar Solicitud Homologacion,2016-04-20 10:06:25.655385+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:14:30.357572+00:00,12006
19,Traer informacion estudiante - banner,2016-04-20 11:44:01.243013+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,12129
16,Radicar Solicitud Homologacion,2016-04-20 11:55:58.814262+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,12814
20,Traer informacion estudiante - banner,2016-04-20 13:23:23.584285+00:00,2016-04-20 13:23:23.584285+00:00,2016-04-20 13:23:23.584285+00:00,12836
21,Traer informacion estudiante - banner,2016-04-20 13:47:11.531383+00:00,2016-04-20 13:47:11.531383+00:00,2016-04-20 13:47:11.531383+00:00,12915
4,Cancelar Solicitud,2016-04-20 15:25:40.804436+00:00,2016-04-20 15:25:40.804435+00:00,2016-04-20 15:25:40.804435+00:00,22491
22,Traer informacion estudiante - banner,2016-04-20 15:48:49.380814+00:00,2016-04-20 15:48:49.380814+00:00,2016-04-20 15:48:49.380814+00:00,13733
22,Radicar Solicitud Homologacion,2016-04-20 15:49:41.893038+00:00,2016-04-20 15:49:41.893038+00:00,2016-04-20 15:49:41.893038+00:00,14126
4,Notificacion estudiante cancelacion soli,2016-04-20 17:07:37.449526+00:00,2016-04-20 19:00:00.000000+00:00,2016-04-20 19:00:00.000000+00:00,22624
0,Radicar Solicitud Homologacion,2016-04-20 20:07:31.036405+00:00,2016-04-20 21:00:00.000000+00:00,2016-04-20 21:00:00.000000+00:00,1471
0,Validar solicitud,2016-04-20 21:01:44.888958+00:00,2016-04-20 21:01:44.888958+00:00,2016-04-20 21:01:44.888958+00:00,2292
15,Revisar curso,2016-04-20 23:22:09.032205+00:00,2016-04-20 23:22:09.032205+00:00,2016-04-20 23:52:19.296437+00:00,241
23,Traer informacion estudiante - banner,2016-04-21 04:00:02.999999+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,15057
24,Traer informacion estudiante - banner,2016-04-21 13:07:05.901648+00:00,2016-04-21 13:07:05.901648+00:00,2016-04-21 13:07:05.901648+00:00,1515
24,Radicar Solicitud Homologacion,2016-04-21 13:08:34.777854+00:00,2016-04-21 13:08:34.777853+00:00,2016-04-21 13:10:07.777853+00:00,15315
25,Traer informacion estudiante - banner,2016-04-21 13:08:35.892229+00:00,2016-04-21 13:08:35.892229+00:00,2016-04-21 13:08:35.892229+00:00,15547
23,Radicar Solicitud Homologacion,2016-04-21 14:28:05.842627+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:33.000000+00:00,15862
25,Radicar Solicitud Homologacion,2016-04-21 14:32:39.123612+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:16.000000+00:00,15957
26,Traer informacion estudiante - banner,2016-04-21 15:26:56.418145+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,16273
20,Radicar Solicitud Homologacion,2016-04-21 15:28:33.782302+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,16695
21,Radicar Solicitud Homologacion,2016-04-21 17:02:11.905096+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:17:11.000000+00:00,1684
25,Notificacion estudiante cancelacion soli,2016-04-21 17:48:37.405988+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,22795
27,Traer informacion estudiante - banner,2016-04-21 18:19:00.550907+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,17525
28,Traer informacion estudiante - banner,2016-04-21 18:49:57.533385+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,17642
29,Traer informacion estudiante - banner,2016-04-21 20:15:07.559309+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,17769
30,Traer informacion estudiante - banner,2016-04-22 00:56:50.403360+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,1792
31,Traer informacion estudiante - banner,2016-04-22 00:57:28.342153+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,17965
0,Homologacion por grupo de cursos,2016-04-22 01:20:00.919139+00:00,2016-04-22 17:00:00.000000+00:00,2016-04-22 17:10:05.928855+00:00,1007
12,Validar solicitud,2016-04-22 01:50:38.924939+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,294
19,Radicar Solicitud Homologacion,2016-04-22 06:28:10.488181+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,18289
20,Validar solicitud,2016-04-22 06:55:00.128328+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:18.605116+00:00,387
32,Traer informacion estudiante - banner,2016-04-22 08:00:03.000001+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,18760
18,Radicar Solicitud Homologacion,2016-04-22 08:47:57.267190+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,1910
33,Traer informacion estudiante - banner,2016-04-22 08:59:20.439636+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,19214
33,Radicar Solicitud Homologacion,2016-04-22 13:00:49.460518+00:00,2016-04-22 13:00:49.460517+00:00,2016-04-22 13:00:49.460517+00:00,1934
33,Validar solicitud,2016-04-22 13:05:15.012158+00:00,2016-04-22 13:05:15.012158+00:00,2016-04-22 13:05:15.012158+00:00,448
21,Validar solicitud,2016-04-22 14:12:30.284516+00:00,2016-04-22 18:00:00.000000+00:00,2016-04-22 18:00:58.990615+00:00,49
